"available","availableText","brand","ean","endedDate","itemLocation","itemNumber","mpn","price","priceWithCurrency","seller","sold","subTitle","title","type","upc","url","wasPrice","wasPriceWithCurrency","whyToBuy/0","whyToBuy/1","whyToBuy/2"
,,,,,"Fairfax, Virginia, United States","144085683743",,"12499.99","US $12,499.99","rookiesonly99",,"","PSA 9 ZION WILLIAMSON 2019-20 CONTENDERS OPTIC UP AND COMING GOLD AUTO RC #/10","Sports Trading Card",,"https://www.ebay.com/itm/144085683743",,,"Returns accepted","Ships from United States","5 watchers"
,,,,,"New York, New York, United States","225288396043",,"12500","US $12,500.00","basketballcardstore",,"","ANFERNEE SIMONS 1/1 ROOKIE 2018 Panini Contenders CHAMPIONSHIP TICKET BGS 9.5 RC","Sports Trading Card",,"https://www.ebay.com/itm/225288396043",,,"Ships from United States",,
,,,,,"Charlotte, North Carolina, United States","304333771537",,"12500","US $12,500.00","yorkersports",,"","2018-19 Miles Bridges RC Select Prizms Pink #2/4 Rookie BGS 10 PRISTINE KILLER!","Sports Trading Card",,"https://www.ebay.com/itm/304333771537",,,"Ships from United States","7 watchers",
,,,,,"Charlotte, North Carolina, United States","304333727331",,"12500","US $12,500.00","yorkersports",,"","2018-19 Trae Young RPA RC Rookie Crown Royale Silhouettes BGS 9/10 Killer Patch!","Sports Trading Card",,"https://www.ebay.com/itm/304333727331",,,"Ships from United States","5 watchers",
,,,,,"Frankford, Ontario, Canada","134185392348",,"12500","US $12,500.00","katelymccurd-9",,"","2015-16 SP Authentic CONNOR MCDAVID RC AUTO FUTURE WATCH ROOKIE /999 BGS 9 MINT","Sports Trading Card","Does not apply","https://www.ebay.com/itm/134185392348",,,"63 watchers",,
,,,,,"Fairfax, Virginia, United States","133902514344",,"12499.99","US $12,499.99","rookiesonly99",,"","BGS 9 KOBE BRYANT 2004-05 SP GAME USED ALL-STAR SIGS AUTO 8/25 JERSEY NUMBER","Sports Trading Card",,"https://www.ebay.com/itm/133902514344",,,,,
,,,,,"Seminole, Florida, United States","124765694297",,"12500","US $12,500.00","dadandladssports",,"","2004-05 Panini Megacracks Lionel Messi #71 BIS Rookie BGS 6.5 w/ 2x 9 Subs","Sports Trading Card",,"https://www.ebay.com/itm/124765694297",,,"Ships from United States","10 watchers",
,,,,,"Lincoln, Massachusetts, United States","195409419004",,"12500","US $12,500.00","championsportscardsandcollectibles",,"","1955 Topps #50 Partial Diamond Jackie Robinson Brooklyn Dodgers HOF PSA 8 NM-Mt","Sports Trading Card","Does not apply","https://www.ebay.com/itm/195409419004",,,"Ships from United States","10 watchers",
,,,,,"Inman, South Carolina, United States","394365186027",,"12500","US $12,500.00","thecardshop1-23",,"","Zion Williamson NBA Hoops Art Signatures Rookie On card Auto BGS 9.5/10 RC","Sports Trading Card",,"https://www.ebay.com/itm/394365186027",,,"Ships from United States","6 watchers",
,,,,,"Twin Falls, Idaho, United States","175282395152",,"12500","US $12,500.00","tgallemore1",,"","Connor McDavid  /49 Rookie Auto 9.5","Sports Trading Card",,"https://www.ebay.com/itm/175282395152",,,"Ships from United States",,
,,,,,"Covington, Georgia, United States","194819718864",,"12499.99","US $12,499.99","coopsbargainwarehouse",,"","eBay 1/1 PSA 8 2014 Supreme HOF AUTO MARINO ELWAY BRADSHAW NAMATH QUAD SP  /5","Sports Trading Card",,"https://www.ebay.com/itm/194819718864",,,"Ships from United States","7 watchers",
,,,,,"default, Singapore","185488811304",,"12500","US $12,500.00","jayaxe13",,"","2018 Panini Donruss Optic Vinicius Junior Press Proof Gold Die Cut 10/10 BGS9.5","Sports Trading Card",,"https://www.ebay.com/itm/185488811304",,,"Longtime member",,
,,,,,"Louisville, Kentucky, United States","285009908516",,"12499.99","US $12,499.99","kentucky_consignments",,"","LARRY BIRD 2014-15 Eminence MVP Signatures PLATINUM Auto LOGO TAG Patch SSP 1/1","Sports Trading Card",,"https://www.ebay.com/itm/285009908516",,,"Ships from United States","32 watchers",
,,,,,"La Jolla, California, United States","115554668578",,"12500","US $12,500.00","dynastyf1",,"","2021 Topps Dynasty Formula One F1 Lewis Hamilton PATCH Auto Relic PSA10","Sports Trading Card",,"https://www.ebay.com/itm/115554668578",,,"Ships from United States","25 watchers",
,,,,,"Buffalo, New York, United States","204094596085",,"12500","US $12,500.00","redbonepuppies",,"","2000 Upper Deck Black Diamond #126 Tom Brady Rookie PSA 10 GEM MINT - New Grade","Sports Trading Card",,"https://www.ebay.com/itm/204094596085",,,"Ships from United States",,
,,,,,"Las Vegas, Nevada, United States","225217685927",,"12500","US $12,500.00","702robtay_2008",,"","OG ANUNOBY 2017-18 DONRUSS OPTIC R/R SIG GOLD AUTO RC #01/10 BGS 9.5/10 *POP: 1*","Sports Trading Card",,"https://www.ebay.com/itm/225217685927",,,"Returns accepted","Ships from United States",
,,,,,"Midlothian, Virginia, United States","295342938894",,"12500","US $12,500.00","midloflip",,"","Cristiano Ronaldo 2021 Topps Chrome UEFA Golazo Superfractor TRUE 1/1 BGS 9 MINT","Sports Trading Card","Does not apply","https://www.ebay.com/itm/295342938894",,,"Ships from United States","14 watchers",
,,,,,"Philadelphia, Pennsylvania, United States","125108668479",,"12500","US $12,500.00","jdksportscards-ig",,"","2007-08 The Cup Patrick Kane Rookie Patch Auto /99 BGS 8","Sports Trading Card",,"https://www.ebay.com/itm/125108668479",,,"Ships from United States","10 watchers",
,,,,,"Lincoln, Massachusetts, United States","195409421809",,"12500","US $12,500.00","championsportscardsandcollectibles",,"","1953 Bowman #59 Mickey Mantle New York Yankees HOF SGC 7.5 NM+ CENTERED!","Sports Trading Card",,"https://www.ebay.com/itm/195409421809",,,"Ships from United States","10 watchers",
,,,,,"Monroe, New York, United States","185498395970",,"12500","US $12,500.00","nikki7934",,"","1985 OPC Hulk Hogan #1 Rookie O-Pee-Chee WWF Wrestling KSA 10 Gem Mint RC","Sports Trading Card",,"https://www.ebay.com/itm/185498395970",,,"Ships from United States","6 watchers",
,,,,,"Blue Springs, Missouri, United States","265955669491",,"12500","US $12,500.00","mssharikaye",,"","2017 KYLE KUZMA NATIONAL TREASURES ROOKIE PATCH AUTO /15  PSA 10 POP 1","Sports Trading Card",,"https://www.ebay.com/itm/265955669491",,,"Ships from United States",,
,,,,,"Port Murray, New Jersey, United States","325306620726",,"12500","US $12,500.00","every1sproblem",,"","2018-19 Donruss Luka Doncic Rookie Materials Signatures, Jersey # Match 77/99","Sports Trading Card",,"https://www.ebay.com/itm/325306620726",,,"Ships from United States",,
,,,,,"Marco Island, Florida, United States","203783580039",,"12500","US $12,500.00","consignmints",,"","1957 TOPPS #95 MICKEY MANTLE ISA 8 YANKEES HOF SHARP! *AK0218",,"Does Not Apply","https://www.ebay.com/itm/203783580039",,,"5 watchers",,
,,,,,"Burbank, California, United States","295230620682",,"12500","US $12,500.00","raayva0",,"","2019 donruss optic fast break Gold Prizm Ja Morant Rookie Auto 1/10 PSA 10 POP 1","Sports Trading Card",,"https://www.ebay.com/itm/295230620682",,,"Ships from United States",,
,,,,,"Marco Island, Florida, United States","194711187170",,"12500","US $12,500.00","consignmints",,"","1957 TOPPS #138 JOHNNY UNITAS ISA 8 (RC) COLTS DP HOF NICELY CENTERED *AK0217",,"Does Not Apply","https://www.ebay.com/itm/194711187170",,,"Returns accepted","Ships from United States",
,,,,,"Ashtabula, Ohio, United States","254824196640",,"12500","US $12,500.00","optometrist",,"","GIANNIS ANTETOKOUNMPO 2013-14 Totally Certified RED RC AUTO PSA 10 #83/99 POP 1","Sports Trading Card",,"https://www.ebay.com/itm/254824196640",,,"Ships from United States","15 watchers",
,,,,,"Tulsa, Oklahoma, United States","155086475293",,"12500","US $12,500.00","brogcryst",,"","PSA 8 1/1 RPA /10 KEVIN PORTER JR RC PATCH AUTO SSP GOLD ROOKIE 2019-20 Flawless","Sports Trading Card","Does not apply","https://www.ebay.com/itm/155086475293",,,"Ships from United States",,
,,,,,"Los Angeles, California, United States","313569876921",,"12500","US $12,500.00","jabal_8904",,"","2019-20 Panini Mosaic Zion Williamson #269 Pink Swirl /11 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/313569876921",,,"Ships from United States",,
,,,,,"Brooklyn, New York, United States","394260392423",,"12499.99","US $12,499.99","top5sports",,"","2013 TOPPS CHROME ATOMIC REFRACTOR AUTO /10 NOLAN ARENADO RC BGS 9.5 GEM PLUS","Sports Trading Card",,"https://www.ebay.com/itm/394260392423",,,"Ships from United States","6 watchers",
,,,,,"Brooklyn, New York, United States","133729426625",,"12500","US $12,500.00","pericha-9916",,"","Topps Chrome Ben Baller Luis Robert RC Red /5  PSA10 POP 1","Sports Trading Card",,"https://www.ebay.com/itm/133729426625",,,"Ships from United States","20 watchers",
,,,,,"Studio City, California, United States","304360093185",,"12499.99","US $12,499.99","sportssource2",,"","Lewis Hamilton 2020 Topps Chrome F1 Formula 1 Orange 70th Refractor SP HGA 9.5","Sports Trading Card",,"https://www.ebay.com/itm/304360093185",,,"Ships from United States","14 watchers",
,,,,,"Los Angeles, California, United States","115497839472",,"12499.99","US $12,499.99","atscards",,"","RONALD ACUNA 2018 Topps Chrome Rookie BLUE SAPPHIRE Bat Down Refractor PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/115497839472",,,"Ships from United States","8 watchers",
,,,,,"South El Monte, California, United States","265870182436",,"12500","US $12,500.00","si11yme",,"","2019-20 Panini Prizm Rj Barrett Orange Prizms /49 BGS 9.5 Low Pop!","Sports Trading Card",,"https://www.ebay.com/itm/265870182436",,,"Ships from United States","6 watchers",
,,,,,"Upland, California, United States","144293820780",,"12499.99","US $12,499.99","laha_4522",,"","2008-09 SPX Endorsements Kobe Bryant Auto /24!  Psa 9/9 Pop 2!!","Sports Trading Card",,"https://www.ebay.com/itm/144293820780",,,"Ships from United States","6 watchers",
,,,,,"Portland, Oregon, United States","225012843750",,"12500","US $12,500.00","jerlikescards",,"","2019 Kyler Murray Panini Prizm Color Blast #13 RC ROOKIE BGS 10","Sports Trading Card",,"https://www.ebay.com/itm/225012843750",,,"Ships from United States","8 watchers",
,,,,,"Azusa, California, United States","363108999134",,"12500","US $12,500.00","tcredhead",,"","LeBRON JAMES 2019-20 PANINI PRIZM TIGER STRIPE SSP QUAD BGS 9.5 GEM MINT LAKERS","Sports Trading Card",,"https://www.ebay.com/itm/363108999134",,,"Ships from United States","15 watchers",
,,,,,"Bakersfield, California, United States","284466811732",,"12500","US $12,500.00","bsbcards1",,"","2020 Bowman Chrome rookie Luis Robert Red refractor /5 PSA 10 POP 1","Sports Trading Card",,"https://www.ebay.com/itm/284466811732",,,"Ships from United States","7 watchers",
,,,,,"Seattle, Washington, United States","325274269494",,"12500","US $12,500.00","gradedcardsunlimited",,"","2019 Panini Prizm #248 Zion Williamson Blue Prizm /199 PSA 10 RC","Sports Trading Card",,"https://www.ebay.com/itm/325274269494",,,"Ships from United States","24 watchers",
,,,,,"Boca Raton, Florida, United States","165723992520",,"12500","US $12,500.00","aklingse",,"","2020 Flawless Jalen Hurts RPA Emerald 4/5 Laundry Tag BGS 9 Auto 10 on card","Sports Trading Card",,"https://www.ebay.com/itm/165723992520",,,"Returns accepted","Ships from United States","6 watchers"
,,,,,"Owensboro, Kentucky, United States","125482358838",,"12500","US $12,500.00","madya-9249",,"","2006-07 ultimate collection signatures Michael Jordan auto BGS 9.5/10 auto  UD","Sports Trading Card",,"https://www.ebay.com/itm/125482358838",,,"Ships from United States","28 watchers",
,,,,,"Minneapolis, Minnesota, United States","402794780153",,"12500","US $12,500.00","davi266416",,"","2020 Donruss Optic-Justin Herbert Mythical Gold PSA 10! Jersey Number 10/10! 🔥","Sports Trading Card",,"https://www.ebay.com/itm/402794780153",,,"Ships from United States","18 watchers",
,,,,,"Fort Mill, South Carolina, United States","234764908381",,"12499.99","US $12,499.99","gamedaygilberts",,"","2017 Patrick Mahomes Rookie Panini National Conv VIP Memorabilia #/25 PSA 10 RC","Sports Trading Card","Does not apply","https://www.ebay.com/itm/234764908381",,,"Ships from United States",,
,,,,,"North Bergen, New Jersey, United States","374323350745",,"12500","US $12,500.00","thatvintageguy21",,"","Anthony Edwards 2020 Panini Flawless Collegiate Signature Gold /5 PSA 10: POP 2","Sports Trading Card",,"https://www.ebay.com/itm/374323350745",,,"Ships from United States",,
,,,,,"Sartell, Minnesota, United States","325403965132",,"12500","US $12,500.00","ryanjweber",,"","1996 SkyBox E-X2000 Star Date Kobe Bryant RC Rookie Lakers PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/325403965132",,,"Returns accepted","Ships from United States","5 watchers"
,,,,,"Elburn, Illinois, United States","314259989623",,"7999.99","US $7,999.99US $12,500.00","maclu_5",,"","21-22 Select Signatures ALLEN IVERSON Black Snakeskin 1/1 FOTL AUTO BAS 9.5 GEM","Sports Trading Card",,"https://www.ebay.com/itm/314259989623",,,"Ships from United States",,
,,,,,"Decatur, Illinois, United States","394289511955",,"12500","US $12,500.00","younggun8",,"","PSA 10 RPA Josh Allen 2018 Unparalleled RC Rookie Patch Auto POP 2 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/394289511955",,,"Ships from United States",,
,,,,,"Sunset, South Carolina, United States","255142216290",,"12500","US $12,500.00","authenticmemorabilia",,"","MICHAEL JORDAN SIGNED 1986 STAR 1984 CARD #2 AUTOGRAPH AUTO BECKETT BGS RARE!",,"Does not apply","https://www.ebay.com/itm/255142216290",,,"Returns accepted","Ships from United States","11 watchers"
,,,,,"San Jose, California, United States","165687433218",,"12500","US $12,500.00","topherfoy",,"","2019-20 Panini Prizm ZION WILLIAMSON #248 Purple Pulsar Rookie PSA 9 Mint 27/35","Sports Trading Card","Does not apply","https://www.ebay.com/itm/165687433218",,,,,
,,,,,"Oklahoma City, Oklahoma, United States","204135576191",,"12500","US $12,500.00","carfor-32",,"","2018 PANINI PRIZM MOSAIC GREEN TRAE YOUNG ROOKIE AUTO PSA 9 White Box 1/1 Ssp","Sports Trading Card",,"https://www.ebay.com/itm/204135576191",,,"Ships from United States",,
,,,,,"Valley Stream, New York, United States","194932156401",,"12500","US $12,500.00","chrisinfa-0",,"","2018 1st Bowman Chrome Cedric Mullins Red Refractor RC Auto /5 BGS 9.5 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/194932156401",,,"Ships from United States","7 watchers",
,,,,,"Spencer, New York, United States","313465843145",,"12500","US $12,500.00","ig-southerntiersports",,"","2019 Panini Select Zion Williamson Rookie PSA 10 Blue Disco /25 **Hot Card","Sports Trading Card",,"https://www.ebay.com/itm/313465843145",,,"Ships from United States","9 watchers",
,,,,,"Van Nuys, California, United States","175429128483",,"12500","US $12,500.00","zalevl-o4oz6ynuwf",,"","JALEN HURTS 2020 PANINI CONTENDERS ROOKIE TICKET AUTO RC 2/20 BGS 9/10 Jersey #","Sports Trading Card",,"https://www.ebay.com/itm/175429128483",,,"Ships from United States","6 watchers",
,,,,,"West Chester, Pennsylvania, United States","143963768435",,"12500","US $12,500.00","danny.dividends",,"","2009 Topps Chrome #99 James Harden BGS 9.5 RC /999 MVP Nets 🔥📈","Sports Trading Card",,"https://www.ebay.com/itm/143963768435",,,"Ships from United States","5 watchers",
,,,,,"Bloomville, Ohio, United States","304286184981",,"12500","US $12,500.00","cohea_jiiu8cv",,"","2018-19 Panini Status LUKA DONCIC Pursuit Die Cut rc Psa 10 Pop 7 Ssp Super Rare","Sports Trading Card","Does not apply","https://www.ebay.com/itm/304286184981",,,"Ships from United States",,
,,,,,"Hoboken, New Jersey, United States","185683216199",,"12500","US $12,500.00","mikey000_0",,"","KLAY THOMPSON 2018 Gold Kaboom! 8/10 PSA 10 Pop 3 Warriors HOF","Sports Trading Card",,"https://www.ebay.com/itm/185683216199",,,"Ships from United States","10 watchers",
,,,,,"Delray Beach, Florida, United States","174792453522",,"12500","US $12,500.00","jb3bltheat",,"","Dwyane Wade 2004-05 Flair Significant Signings Gold 9.5/10","Sports Trading Card",,"https://www.ebay.com/itm/174792453522",,,"Ships from United States",,
,,,,,"Pueblo, Colorado, United States","374378553006",,"12500","US $12,500.00","swan9345",,"","2020 PANINI CONTENDERS JORDAN LOVE 111 ROOKIE TICKET STUB RC AUTO /10 PSA 10 GEM","Sports Trading Card",,"https://www.ebay.com/itm/374378553006",,,"Ships from United States","7 watchers",
,,,,,"Sarasota, Florida, United States","374152981987",,"12500","US $12,500.00","rysher-10",,"","2020-21 contenders optic lamelo ball auto","Sports Trading Card",,"https://www.ebay.com/itm/374152981987",,,"Ships from United States",,
,,,,,"Daphne, Alabama, United States","115549816491",,"12499.99","US $12,499.99","gulf_coast_sports_cards_ig",,"","Max Verstappen 2020 Topps Chrome Sapphire 70th Portrait /70 PSA 10 Pop 5🔥🔥","Sports Trading Card",,"https://www.ebay.com/itm/115549816491",,,"Ships from United States","7 watchers",
,,,,,"Westport, Connecticut, United States","314134203800",,"12500","US $12,500.00","doughboy_cards",,"","2018 Select Josh Allen Gold Prizm Auto #1/10 RC Rookie Bills MVP Autograph","Sports Trading Card",,"https://www.ebay.com/itm/314134203800",,,"Ships from United States","31 watchers",
,,,,,"Northville, Michigan, United States","254922363657",,"12500","US $12,500.00","edzel_mejia",,"","2017 Andrew Benintendi 1987 Topps Silver Chrome BGS 9.5 Gem MT","Sports Trading Card",,"https://www.ebay.com/itm/254922363657",,,,,
,,,,,"Stow, Ohio, United States","144815809706",,"12500","US $12,500.00","nonukeburger",,"","2021 National Treasures NBA 75th 75 Evan Mobley BGS 9 Rookie Patch Auto RC RPA","Sports Trading Card",,"https://www.ebay.com/itm/144815809706",,,"Ships from United States",,
